"Region","Year","Month","Day","EVI"
"IIA","2021","04","11",0.345701556061686
"IIB","2021","04","11",0.334257617230278
"III","2021","04","11",0.327164367255053
"IV","2021","04","11",0.316982219577389
"V","2021","04","11",0.312995468961077
"I","2021","04","12",0.411746909976838
"IIA","2021","04","12",0.383280876620381
"IIB","2021","04","12",0.353968832378507
"III","2021","04","12",0.354571636879151
"IV","2021","04","12",0.370961466311762
"V","2021","04","12",0.344351596280209
"I","2021","04","13",0.329409806213216
"IIA","2021","04","13",0.338667896514987
"IIB","2021","04","13",0.31604489743521
"III","2021","04","13",0.31459961721365
"IV","2021","04","13",0.308008328094716
"V","2021","04","13",0.297361955339178
"I","2021","04","14",0.4408890410039
"IIA","2021","04","14",0.417072570939545
"IIB","2021","04","14",0.389083871879158
"III","2021","04","14",0.390262823573104
"IV","2021","04","14",0.396937788069899
"V","2021","04","14",0.376239828648864
"I","2021","04","15",0.367165095019026
"IIA","2021","04","15",0.324723819652539
"IIB","2021","04","15",0.314791869624631
"III","2021","04","15",0.306001426795985
"IV","2021","04","15",0.308732456221738
"V","2021","04","15",0.298312679819116
"I","2021","04","16",0.465869450323839
"IIA","2021","04","16",0.393735694197272
"IIB","2021","04","16",0.397870124173957
"III","2021","04","16",0.38886414183326
"IV","2021","04","16",0.374367335760593
"V","2021","04","16",0.37510425959852
"I","2021","04","17",0.229020185499701
"IIA","2021","04","17",0.279513492862616
"IIB","2021","04","17",0.196456830200483
"III","2021","04","17",0.224265718876137
"IV","2021","04","17",0.25572175532733
"V","2021","04","17",0.232849383010239
"I","2021","04","18",0.332381772825705
"IIA","2021","04","18",0.3132532901734
"IIB","2021","04","18",0.352135298341539
"III","2021","04","18",0.321846924618994
"IV","2021","04","18",0.305972638364245
"V","2021","04","18",0.260779865078379
"I","2021","04","19",0.270136228012636
"IIA","2021","04","19",0.297378153431471
"IIB","2021","04","19",0.300434742045752
"III","2021","04","19",0.299523878458545
"IV","2021","04","19",0.326276279451682
"V","2021","04","19",0.301580528642165
"I","2021","04","20",0.224653114619959
"IIA","2021","04","20",0.265804006345793
"IIB","2021","04","20",0.206641012528058
"III","2021","04","20",0.240216505564271
"IV","2021","04","20",0.278046272882058
"V","2021","04","20",0.276628758317624
"I","2021","04","21",0.28834859008875
"IIA","2021","04","21",0.378857042640443
"IIB","2021","04","21",0.32848470712981
"III","2021","04","21",0.312008118543333
"IV","2021","04","21",0.344258744070783
"V","2021","04","21",0.314242607836744
"I","2021","04","22",0.292244462675689
"IIA","2021","04","22",0.267517962993548
"IIB","2021","04","22",0.286529503322462
"III","2021","04","22",0.276675337455333
"IV","2021","04","22",0.285559759704342
"V","2021","04","22",0.279269358180704
"I","2021","04","23",0.403070483522927
"IIA","2021","04","23",0.358895863942691
"IIB","2021","04","23",0.357522733642823
"III","2021","04","23",0.355283715491698
"IV","2021","04","23",0.360302546770323
"V","2021","04","23",0.369206992787309
"I","2021","04","24",0.325976287885202
"IIA","2021","04","24",0.306980403683126
"IIB","2021","04","24",0.286809252704132
"III","2021","04","24",0.287914139981714
"IV","2021","04","24",0.29911437629964
"V","2021","04","24",0.286829479965777
"I","2021","04","25",0.445365843303673
"IIA","2021","04","25",0.340649669188295
"IIB","2021","04","25",0.387614936730727
"III","2021","04","25",0.35443318145164
"IV","2021","04","25",0.329758207321516
"V","2021","04","25",0.37593985384035
"I","2021","04","26",0.360759927139614
"IIA","2021","04","26",0.324723774941946
"IIB","2021","04","26",0.298733673262311
"III","2021","04","26",0.302669510749711
"IV","2021","04","26",0.315581399700641
"V","2021","04","26",0.295781220729862
"I","2021","04","27",0.295912165552396
"IIA","2021","04","27",0.31903821321963
"IIB","2021","04","27",0.307309792857862
"III","2021","04","27",0.298365982540428
"IV","2021","04","27",0.299001059863591
"V","2021","04","27",0.304226480008911
"I","2021","04","28",0.382073241000929
"IIA","2021","04","28",0.342620027020942
"IIB","2021","04","28",0.320967372911763
"III","2021","04","28",0.326466522848303
"IV","2021","04","28",0.331006978834215
"V","2021","04","28",0.313544899213784
"I","2021","04","29",0.345956306380334
"IIA","2021","04","29",0.297772376787569
"IIB","2021","04","29",0.300181769535867
"III","2021","04","29",0.293471555708495
"IV","2021","04","29",0.28612377349492
"V","2021","04","29",0.285707534494145
"I","2021","04","30",0.416670680354179
"IIA","2021","04","30",0.351240900036084
"IIB","2021","04","30",0.345249004376048
"III","2021","04","30",0.335325218017564
"IV","2021","04","30",0.355595695390132
"V","2021","04","30",0.336764659449931
"I","2021","05","01",0.167404514641088
"IIA","2021","05","01",0.211801626153569
"IIB","2021","05","01",0.219097270387144
"III","2021","05","01",0.239892154129185
"IV","2021","05","01",0.216980817207387
"V","2021","05","01",0.144596413652178
"I","2021","05","02",0.184742717616706
"IIA","2021","05","02",0.149890696778905
"IIB","2021","05","02",0.137861332591145
"III","2021","05","02",0.138887193040174
"IV","2021","05","02",0.200337361470001
"V","2021","05","02",0.256672921466059
"I","2021","05","03",0.296395055803879
"IIA","2021","05","03",0.286806697996736
"IIB","2021","05","03",0.264966245186797
"III","2021","05","03",0.259325474782775
"IV","2021","05","03",0.270017253896306
"V","2021","05","03",0.238758819417177
"I","2021","05","04",0.447388644951825
"IIA","2021","05","04",0.307280314904227
"IIB","2021","05","04",0.319929410924891
"III","2021","05","04",0.302456847288627
"IV","2021","05","04",0.291382440408268
"V","2021","05","04",0.257786179184578
"I","2021","05","05",0.363099687474974
"IIA","2021","05","05",0.318397650982958
"IIB","2021","05","05",0.295237799782131
"III","2021","05","05",0.302599121708009
"IV","2021","05","05",0.311412472135859
"V","2021","05","05",0.28515662204398
"I","2021","05","06",0.355670035379455
"IIA","2021","05","06",0.301432147296402
"IIB","2021","05","06",0.294148132140236
"III","2021","05","06",0.286966295985624
"IV","2021","05","06",0.27966051960238
"V","2021","05","06",0.28425777527563
"I","2021","05","07",0.374387864087359
"IIA","2021","05","07",0.343447827857332
"IIB","2021","05","07",0.320934637991378
"III","2021","05","07",0.325572435153564
"IV","2021","05","07",0.330683252467246
"V","2021","05","07",0.295128542393123
"I","2021","05","08",0.345812976934508
"IIA","2021","05","08",0.281954904839818
"IIB","2021","05","08",0.281636091750516
"III","2021","05","08",0.27466808775496
"IV","2021","05","08",0.270906688677628
"V","2021","05","08",0.268504594870366
"I","2021","05","09",0.423598812097884
"IIA","2021","05","09",0.367524348793279
"IIB","2021","05","09",0.34378801294744
"III","2021","05","09",0.349679342673958
"IV","2021","05","09",0.342930219734108
"V","2021","05","09",0.339862526786472
"I","2021","05","10",0.321824556545929
"IIA","2021","05","10",0.281369396666317
"IIB","2021","05","10",0.264397093002219
"III","2021","05","10",0.268421363600038
"IV","2021","05","10",0.273503566070103
"V","2021","05","10",0.259474250331537
"I","2021","05","11",0.394721654915897
"IIA","2021","05","11",0.322228735415302
"IIB","2021","05","11",0.348521983311293
"III","2021","05","11",0.317055152524563
"IV","2021","05","11",0.302847508562879
"V","2021","05","11",0.34099584340877
"I","2021","05","12",0.290030229376477
"IIA","2021","05","12",0.282212193071293
"IIB","2021","05","12",0.258259226138739
"III","2021","05","12",0.272809986590565
"IV","2021","05","12",0.286088357079129
"V","2021","05","12",0.26453156152273
"I","2021","05","13",0.29316178462992
"IIA","2021","05","13",0.279458159938485
"IIB","2021","05","13",0.277271704350344
"III","2021","05","13",0.279700179554864
"IV","2021","05","13",0.27415546247503
"V","2021","05","13",0.281744124740786
"I","2021","05","14",0.348454669682817
"IIA","2021","05","14",0.312437899218995
"IIB","2021","05","14",0.291991753619347
"III","2021","05","14",0.299361638737168
"IV","2021","05","14",0.309289993782648
"V","2021","05","14",0.284635564095423
"I","2021","05","15",0.331955525477832
"IIA","2021","05","15",0.277123585720798
"IIB","2021","05","15",0.26874622385462
"III","2021","05","15",0.265241611003904
"IV","2021","05","15",0.263935721941452
"V","2021","05","15",0.265888269607206
"I","2021","05","16",0.376084253017626
"IIA","2021","05","16",0.337902600590746
"IIB","2021","05","16",0.317191941146493
"III","2021","05","16",0.322993893967482
"IV","2021","05","16",0.333275303414613
"V","2021","05","16",0.30974091086929
"I","2021","05","17",0.334846253302961
"IIA","2021","05","17",0.26864561973388
"IIB","2021","05","17",0.264220629306218
"III","2021","05","17",0.257697636648663
"IV","2021","05","17",0.259561753904362
"V","2021","05","17",0.252408291150394
"I","2021","05","18",0.354708298536842
"IIA","2021","05","18",0.33809253618611
"IIB","2021","05","18",0.338392781184697
"III","2021","05","18",0.299608218943436
"IV","2021","05","18",0.256612688914433
"V","2021","05","18",0.20248403234466
"I","2021","05","19",0.225441294013955
"IIA","2021","05","19",0.265822589808204
"IIB","2021","05","19",0.223594212574378
"III","2021","05","19",0.253616331682464
"IV","2021","05","19",0.267515222416675
"V","2021","05","19",0.251418804456394
"I","2021","05","20",0.455658348803955
"IIA","2021","05","20",0.274304547652607
"IIB","2021","05","20",0.287106254709582
"III","2021","05","20",0.283447353837849
"IV","2021","05","20",0.280882117394912
"V","2021","05","20",0.2584558964961
"I","2021","05","21",0.340528914918448
"IIA","2021","05","21",0.292714180392855
"IIB","2021","05","21",0.274114784891901
"III","2021","05","21",0.279603496843019
"IV","2021","05","21",0.291013892561151
"V","2021","05","21",0.264946466646239
"I","2021","05","22",0.32607483641037
"IIA","2021","05","22",0.28146939534836
"IIB","2021","05","22",0.271110528431055
"III","2021","05","22",0.258205432798
"IV","2021","05","22",0.241463076891316
"V","2021","05","22",0.16534449508888
"I","2021","05","23",0.175869438282078
"IIA","2021","05","23",0.271951164551674
"IIB","2021","05","23",0.178815669620183
"III","2021","05","23",0.22980975328346
"IV","2021","05","23",0.264430353371204
"V","2021","05","23",0.252179456342522
"I","2021","05","24",0.242877104011077
"IIA","2021","05","24",0.262533847066679
"IIB","2021","05","24",0.251981207760423
"III","2021","05","24",0.250163885840989
"IV","2021","05","24",0.249812501376224
"V","2021","05","24",0.249942911950473
"I","2021","05","25",0.397109980184731
"IIA","2021","05","25",0.325560596083419
"IIB","2021","05","25",0.316612384489373
"III","2021","05","25",0.320453919023821
"IV","2021","05","25",0.318601893320216
"V","2021","05","25",0.322761446496852
"I","2021","05","26",0.324727734544313
"IIA","2021","05","26",0.260454553772701
"IIB","2021","05","26",0.25273873007181
"III","2021","05","26",0.250209309890634
"IV","2021","05","26",0.256180717749248
"V","2021","05","26",0.24492957172008
"I","2021","05","27",0.417865027340182
"IIA","2021","05","27",0.310158038508499
"IIB","2021","05","27",0.33976407100642
"III","2021","05","27",0.311163421227138
"IV","2021","05","27",0.293291190720647
"V","2021","05","27",0.331869012941077
"I","2021","05","28",0.321481367530756
"IIA","2021","05","28",0.270232026944434
"IIB","2021","05","28",0.253719725607783
"III","2021","05","28",0.258138684262974
"IV","2021","05","28",0.26980416562362
"V","2021","05","28",0.250058185037932
"I","2021","05","29",0.270930038245212
"IIA","2021","05","29",0.277908303069255
"IIB","2021","05","29",0.268228397656992
"III","2021","05","29",0.268084031514162
"IV","2021","05","29",0.26479900735227
"V","2021","05","29",0.275099173474254
"I","2021","05","30",0.340525386594287
"IIA","2021","05","30",0.291612013830341
"IIB","2021","05","30",0.271898182659481
"III","2021","05","30",0.278425092676292
"IV","2021","05","30",0.291192448090727
"V","2021","05","30",0.268370513463364
"I","2021","05","31",0.35296941036329
"IIA","2021","05","31",0.262759119735573
"IIB","2021","05","31",0.263448236170482
"III","2021","05","31",0.259086719088018
"IV","2021","05","31",0.235816403352173
"V","2021","05","31",0.163222453788924
"I","2021","06","01",0.36778901410174
"IIA","2021","06","01",0.312181404613356
"IIB","2021","06","01",0.294188404937918
"III","2021","06","01",0.297963159139461
"IV","2021","06","01",0.309064475790454
"V","2021","06","01",0.289267117967947
"I","2021","06","02",0.293588537181588
"IIA","2021","06","02",0.240234303990981
"IIB","2021","06","02",0.239319431246185
"III","2021","06","02",0.237354045160733
"IV","2021","06","02",0.233257206220534
"V","2021","06","02",0.15786450848019
"I","2021","06","03",0.328299663917844
"IIA","2021","06","03",0.274917078879715
"IIB","2021","06","03",0.225106249296374
"III","2021","06","03",0.267344794968692
"IV","2021","06","03",0.255475802535306
"V","2021","06","03",0.271460844646588
"I","2021","06","04",0.214807484295219
"IIA","2021","06","04",0.216434588295603
"IIB","2021","06","04",0.194969991866781
"III","2021","06","04",0.198459088523117
"IV","2021","06","04",0.229613681160499
"V","2021","06","04",0.22206317189068
"I","2021","06","05",0.24891821963009
"IIA","2021","06","05",0.270810124651418
"IIB","2021","06","05",0.279536776317913
"III","2021","06","05",0.246721895178039
"IV","2021","06","05",0.242768331210719
"V","2021","06","05",0.223269640138356
"I","2021","06","06",0.259882274808928
"IIA","2021","06","06",0.267938784109657
"IIB","2021","06","06",0.242121818269951
"III","2021","06","06",0.234508264894367
"IV","2021","06","06",0.246714824655083
"V","2021","06","06",0.206722393437955
"I","2021","06","07",0.186687593180666
"IIA","2021","06","07",0.255709512107681
"IIB","2021","06","07",0.200999091497714
"III","2021","06","07",0.206017457953048
"IV","2021","06","07",0.210228330318114
"V","2021","06","07",0.193748688317546
"I","2021","06","08",0.25881825988503
"IIA","2021","06","08",0.224729757041832
"IIB","2021","06","08",0.239218257611825
"III","2021","06","08",0.236188107418814
"IV","2021","06","08",0.255577852177072
"V","2021","06","08",0.230155897286898
"I","2021","06","09",0.305219767704655
"IIA","2021","06","09",0.239464798692433
"IIB","2021","06","09",0.241273647037886
"III","2021","06","09",0.234854269560432
"IV","2021","06","09",0.235665557701578
"V","2021","06","09",0.232981766346874
"I","2021","06","10",0.352066054192323
"IIA","2021","06","10",0.30207310425198
"IIB","2021","06","10",0.287571440094246
"III","2021","06","10",0.288970357252704
"IV","2021","06","10",0.28509396473862
"V","2021","06","10",0.252360066895929
"I","2021","06","11",0.293040184928364
"IIA","2021","06","11",0.236432270221159
"IIB","2021","06","11",0.227792300557006
"III","2021","06","11",0.230150545458165
"IV","2021","06","11",0.23655533512644
"V","2021","06","11",0.228804740026219
"I","2021","06","12",0.383112023436817
"IIA","2021","06","12",0.281261791712885
"IIB","2021","06","12",0.309568769787299
"III","2021","06","12",0.288967154870022
"IV","2021","06","12",0.274770173072721
"V","2021","06","12",0.307051643429526
"I","2021","06","13",0.298390819456609
"IIA","2021","06","13",0.249614040814608
"IIB","2021","06","13",0.232514044577505
"III","2021","06","13",0.238908615582737
"IV","2021","06","13",0.248995220009348
"V","2021","06","13",0.231974072995077
"I","2021","06","14",0.257583060141096
"IIA","2021","06","14",0.259828309991265
"IIB","2021","06","14",0.2474490104519
"III","2021","06","14",0.249666286673196
"IV","2021","06","14",0.246454807878385
"V","2021","06","14",0.25839741105401
"I","2021","06","15",0.307872462543074
"IIA","2021","06","15",0.265698147751397
"IIB","2021","06","15",0.244183970242572
"III","2021","06","15",0.255783228384223
"IV","2021","06","15",0.264470591481597
"V","2021","06","15",0.249036651260232
"I","2021","06","16",0.309424192120962
"IIA","2021","06","16",0.244511130403715
"IIB","2021","06","16",0.2376028054348
"III","2021","06","16",0.234604265546086
"IV","2021","06","16",0.232245031253029
"V","2021","06","16",0.238985782059351
"I","2021","06","17",0.339336940557463
"IIA","2021","06","17",0.236380394492401
"IIB","2021","06","17",0.227116368713626
"III","2021","06","17",0.266273553986908
"IV","2021","06","17",0.274402800285465
"V","2021","06","17",0.272750344907578
"I","2021","06","18",0.290804501614023
"IIA","2021","06","18",0.229870908889669
"IIB","2021","06","18",0.222272409177863
"III","2021","06","18",0.22261983607178
"IV","2021","06","18",0.222204875738184
"V","2021","06","18",0.224050449176077
"I","2021","06","19",0.287475105353043
"IIA","2021","06","19",0.283579753669419
"IIB","2021","06","19",0.270434634539291
"III","2021","06","19",0.220368936439484
"IV","2021","06","19",0.22551387488275
"V","2021","06","19",0.169389573278627
"I","2021","06","20",0.261218183455977
"IIA","2021","06","20",0.233467967961236
"IIB","2021","06","20",0.215789797045359
"III","2021","06","20",0.184819712516327
"IV","2021","06","20",0.18564545787917
"V","2021","06","20",0.167895414741338
"I","2021","06","21",0.201904630547308
"IIA","2021","06","21",0.240091759374145
"IIB","2021","06","21",0.247855795444433
"III","2021","06","21",0.230474808635786
"IV","2021","06","21",0.207717768644848
"V","2021","06","21",0.152711767324088
"I","2021","06","22",0.256060433303261
"IIA","2021","06","22",0.229089520108042
"IIB","2021","06","22",0.229808049868005
"III","2021","06","22",0.213458164363355
"IV","2021","06","22",0.203223309400048
"V","2021","06","22",0.226685753685938
"I","2021","06","23",0.26883490523244
"IIA","2021","06","23",0.228134157476394
"IIB","2021","06","23",0.211967876984022
"III","2021","06","23",0.208678826008299
"IV","2021","06","23",0.223950432231142
"V","2021","06","23",0.232659183091705
"I","2021","06","24",0.209644265781525
"IIA","2021","06","24",0.243547055071508
"IIB","2021","06","24",0.178817242931753
"III","2021","06","24",0.211821324190452
"IV","2021","06","24",0.25786610309468
"V","2021","06","24",0.243785299132159
"I","2021","06","25",0.289419935014218
"IIA","2021","06","25",0.219443052211303
"IIB","2021","06","25",0.217731677552708
"III","2021","06","25",0.217833704178636
"IV","2021","06","25",0.218520294834699
"V","2021","06","25",0.216378435114527
"I","2021","06","26",0.348468755448074
"IIA","2021","06","26",0.290191077008543
"IIB","2021","06","26",0.271441242667367
"III","2021","06","26",0.273795139309081
"IV","2021","06","26",0.269688137930652
"V","2021","06","26",0.269961686554974
"I","2021","06","27",0.281568966240407
"IIA","2021","06","27",0.223809371271685
"IIB","2021","06","27",0.214586570149225
"III","2021","06","27",0.213284682816643
"IV","2021","06","27",0.217906943148889
"V","2021","06","27",0.206474616868208
"I","2021","06","28",0.374913118483312
"IIA","2021","06","28",0.266341220564897
"IIB","2021","06","28",0.292683138257315
"III","2021","06","28",0.268308946331748
"IV","2021","06","28",0.251585316444471
"V","2021","06","28",0.281801948466016
"I","2021","06","29",0.279663475363408
"IIA","2021","06","29",0.232900106682654
"IIB","2021","06","29",0.217210481029469
"III","2021","06","29",0.221921946591135
"IV","2021","06","29",0.229817910518165
"V","2021","06","29",0.210607205444629
"I","2021","06","30",0.246391321618197
"IIA","2021","06","30",0.242051291881433
"IIB","2021","06","30",0.229400271242482
"III","2021","06","30",0.230310536698345
"IV","2021","06","30",0.225848087615072
"V","2021","06","30",0.231418181838494
"I","2021","07","01",0.297920823724517
"IIA","2021","07","01",0.251895226903021
"IIB","2021","07","01",0.232977925464349
"III","2021","07","01",0.238780254214293
"IV","2021","07","01",0.246624699610144
"V","2021","07","01",0.225700419602659
"I","2021","07","02",0.289968726372235
"IIA","2021","07","02",0.22796539878611
"IIB","2021","07","02",0.222008552285582
"III","2021","07","02",0.216855180804326
"IV","2021","07","02",0.213322762272325
"V","2021","07","02",0.214391775269732
"I","2021","07","03",NA
"IIA","2021","07","03",0.299404941231766
"IIB","2021","07","03",0.254063664679375
"III","2021","07","03",0.264915137094863
"IV","2021","07","03",0.258095845395194
"V","2021","07","03",NA
"I","2021","07","04",0.276978936469968
"IIA","2021","07","04",0.217170879967225
"IIB","2021","07","04",0.20862099088415
"III","2021","07","04",0.206835549456747
"IV","2021","07","04",0.208155621374485
"V","2021","07","04",0.201592737802732
"I","2021","07","05",0.349439588233036
"IIA","2021","07","05",0.269485227718833
"IIB","2021","07","05",0.265365575940071
"III","2021","07","05",0.25004887212208
"IV","2021","07","05",0.206427966370168
"V","2021","07","05",0.130332260147517
"I","2021","07","06",0.218862955039773
"IIA","2021","07","06",0.216687447376358
"IIB","2021","07","06",0.189278313136033
"III","2021","07","06",0.191446710097448
"IV","2021","07","06",0.200012823443379
"V","2021","07","06",0.149922557547334
"I","2021","07","07",0.316931920750697
"IIA","2021","07","07",0.219488442184344
"IIB","2021","07","07",0.237196928756732
"III","2021","07","07",0.230399267504019
"IV","2021","07","07",0.224389033318974
"V","2021","07","07",0.207684455938165
"I","2021","07","08",0.277876306031446
"IIA","2021","07","08",0.221661597962248
"IIB","2021","07","08",0.215623985905298
"III","2021","07","08",0.223348789356555
"IV","2021","07","08",0.231731866403297
"V","2021","07","08",0.213033846556979
"I","2021","07","09",0.283184262525737
"IIA","2021","07","09",0.225381371337496
"IIB","2021","07","09",0.216518323194187
"III","2021","07","09",0.215261585642648
"IV","2021","07","09",0.214182921732774
"V","2021","07","09",0.21742022762792
"I","2021","07","10",0.286451216924492
"IIA","2021","07","10",0.250633692403313
"IIB","2021","07","10",0.22742231094114
"III","2021","07","10",0.239349546335244
"IV","2021","07","10",0.245496204451048
"V","2021","07","10",0.224494481874948
"I","2021","07","11",0.271568290609079
"IIA","2021","07","11",0.213087705157758
"IIB","2021","07","11",0.20550591037088
"III","2021","07","11",0.205151559396987
"IV","2021","07","11",0.205395996590497
"V","2021","07","11",0.203639728526685
"I","2021","07","12",0.324539567421013
"IIA","2021","07","12",0.260674021993029
"IIB","2021","07","12",0.246641839928032
"III","2021","07","12",0.251708209292483
"IV","2021","07","12",0.246187645280029
"V","2021","07","12",0.251848332604232
"I","2021","07","13",0.252093554415688
"IIA","2021","07","13",0.207555733052816
"IIB","2021","07","13",0.194883012107616
"III","2021","07","13",0.199884875351756
"IV","2021","07","13",0.203530537110124
"V","2021","07","13",0.193018167591753
"I","2021","07","14",0.188982103189149
"IIA","2021","07","14",0.212368505672806
"IIB","2021","07","14",0.14994155859081
"III","2021","07","14",0.178367352208508
"IV","2021","07","14",0.17698666012353
"V","2021","07","14",0.119285501321858
"I","2021","07","15",0.0657235194371323
"IIA","2021","07","15",0.172229062859091
"IIB","2021","07","15",0.124447890204966
"III","2021","07","15",0.11462326158407
"IV","2021","07","15",0.126288615252787
"V","2021","07","15",0.0659362112443852
"I","2021","07","16",0.134486532105951
"IIA","2021","07","16",0.150886786957644
"IIB","2021","07","16",0.134611819371638
"III","2021","07","16",0.119688011748952
"IV","2021","07","16",0.155549083676549
"V","2021","07","16",0.169300445282064
"I","2021","07","17",0.277006942754978
"IIA","2021","07","17",0.231333698213662
"IIB","2021","07","17",0.214740016175432
"III","2021","07","17",0.214148640264403
"IV","2021","07","17",0.218801352456096
"V","2021","07","17",0.211237108387912
"I","2021","07","18",0.238095791303677
"IIA","2021","07","18",0.203506115485415
"IIB","2021","07","18",0.198061100370408
"III","2021","07","18",0.198789574661164
"IV","2021","07","18",0.197331794717831
"V","2021","07","18",0.169762410686485
"I","2021","07","19",0.300050581508671
"IIA","2021","07","19",0.252129075857139
"IIB","2021","07","19",0.21101188381669
"III","2021","07","19",0.211553156080991
"IV","2021","07","19",0.226606582104797
"V","2021","07","19",0.207599083987076
"I","2021","07","20",0.244650449707753
"IIA","2021","07","20",0.20035704909374
"IIB","2021","07","20",0.188167950530901
"III","2021","07","20",0.193286434724846
"IV","2021","07","20",0.198750649892925
"V","2021","07","20",0.190349281218143
"I","2021","07","21",0.274106060516933
"IIA","2021","07","21",0.251932098249395
"IIB","2021","07","21",0.239789934401218
"III","2021","07","21",0.234572538562161
"IV","2021","07","21",0.232978776949269
"V","2021","07","21",0.247027126553716
"I","2021","07","22",0.233747948969511
"IIA","2021","07","22",0.198862541896348
"IIB","2021","07","22",0.188181934002155
"III","2021","07","22",0.196017522599838
"IV","2021","07","22",0.203593706825343
"V","2021","07","22",0.18643889417652
"I","2021","07","23",0.316836927335207
"IIA","2021","07","23",0.201309420003638
"IIB","2021","07","23",0.227064673824625
"III","2021","07","23",0.208255435059831
"IV","2021","07","23",0.200190000051285
"V","2021","07","23",0.177729319874205
"I","2021","07","24",0.204347716024678
"IIA","2021","07","24",0.141570066114709
"IIB","2021","07","24",0.157993361279495
"III","2021","07","24",0.173545259771875
"IV","2021","07","24",0.184984501878456
"V","2021","07","24",0.17225763371517
"I","2021","07","25",0.166029755180466
"IIA","2021","07","25",0.200193402122907
"IIB","2021","07","25",0.170131936562306
"III","2021","07","25",0.15476861946932
"IV","2021","07","25",0.167237350382733
"V","2021","07","25",0.143905541350798
"I","2021","07","26",0.148149964073714
"IIA","2021","07","26",0.226547498548919
"IIB","2021","07","26",0.170693389789167
"III","2021","07","26",0.179781272257
"IV","2021","07","26",0.202084378553592
"V","2021","07","26",0.172229748546983
"I","2021","07","27",0.172722334004729
"IIA","2021","07","27",0.197898853291451
"IIB","2021","07","27",0.189994730382066
"III","2021","07","27",0.190359612493251
"IV","2021","07","27",0.189257893515605
"V","2021","07","27",0.184749550680622
"I","2021","07","28",0.222215255324833
"IIA","2021","07","28",0.20206731653163
"IIB","2021","07","28",0.197308720886566
"III","2021","07","28",0.225024489942054
"IV","2021","07","28",0.226536110666134
"V","2021","07","28",0.23482763465157
"I","2021","07","29",0.245478725208346
"IIA","2021","07","29",0.195657449286463
"IIB","2021","07","29",0.187292959203374
"III","2021","07","29",0.188980830292135
"IV","2021","07","29",0.195076006517535
"V","2021","07","29",0.182703883736319
"I","2021","07","30",0.257960507254216
"IIA","2021","07","30",0.217916069714981
"IIB","2021","07","30",0.208617400963219
"III","2021","07","30",0.221364758971147
"IV","2021","07","30",0.211261905716204
"V","2021","07","30",0.225805089576196
"I","2021","07","31",0.175494035906207
"IIA","2021","07","31",0.201112618660473
"IIB","2021","07","31",0.182526870147352
"III","2021","07","31",0.185465647489583
"IV","2021","07","31",0.19213008279693
"V","2021","07","31",0.169945992779247
"I","2021","08","01",0.203675720738309
"IIA","2021","08","01",0.181594045337017
"IIB","2021","08","01",0.186868438340538
"III","2021","08","01",0.192931096002512
"IV","2021","08","01",0.192470096822312
"V","2021","08","01",0.197124639602344
"I","2021","08","02",0.268136169040414
"IIA","2021","08","02",0.221600547108915
"IIB","2021","08","02",0.206744141258945
"III","2021","08","02",0.212552849721771
"IV","2021","08","02",0.219771858825595
"V","2021","08","02",0.202284503086947
"I","2021","08","03",0.246561469696883
"IIA","2021","08","03",0.196749232980353
"IIB","2021","08","03",0.187148975718868
"III","2021","08","03",0.187174167514832
"IV","2021","08","03",0.187098652527229
"V","2021","08","03",0.172482204289509
"I","2021","08","04",0.290890605251861
"IIA","2021","08","04",0.235954727383221
"IIB","2021","08","04",0.221186804028001
"III","2021","08","04",0.224947576648569
"IV","2021","08","04",0.231627249188849
"V","2021","08","04",0.219003209787825
"I","2021","08","05",0.227045873056277
"IIA","2021","08","05",0.19241833571228
"IIB","2021","08","05",0.183032251509561
"III","2021","08","05",0.184208492993377
"IV","2021","08","05",0.188589305465945
"V","2021","08","05",0.181541223781756
"I","2021","08","06",0.31484034092199
"IIA","2021","08","06",0.236774155310451
"IIB","2021","08","06",0.23389158608701
"III","2021","08","06",0.225143341101953
"IV","2021","08","06",0.221210501988122
"V","2021","08","06",0.231087521821277
"I","2021","08","07",0.240199744895209
"IIA","2021","08","07",0.195204188585275
"IIB","2021","08","07",0.183187581358795
"III","2021","08","07",0.187562861675002
"IV","2021","08","07",0.194630292323942
"V","2021","08","07",0.180538550095479
"I","2021","08","08",0.346628109198115
"IIA","2021","08","08",0.198497510819808
"IIB","2021","08","08",0.210415303670231
"III","2021","08","08",0.194049984250338
"IV","2021","08","08",0.188645869840307
"V","2021","08","08",0.155027636856676
"I","2021","08","09",0.250964102164276
"IIA","2021","08","09",0.208716144727554
"IIB","2021","08","09",0.19419245524392
"III","2021","08","09",0.199389355247312
"IV","2021","08","09",0.206807808207543
"V","2021","08","09",0.194232326648108
"I","2021","08","10",0.162047563613843
"IIA","2021","08","10",0.19057904932316
"IIB","2021","08","10",0.179883991809474
"III","2021","08","10",0.157123168123109
"IV","2021","08","10",0.148251599752895
"V","2021","08","10",0.0987625145850154
"I","2021","08","11",0.157993253481041
"IIA","2021","08","11",0.206361997776121
"IIB","2021","08","11",0.157919338592424
"III","2021","08","11",0.190956620472408
"IV","2021","08","11",0.205615146985366
"V","2021","08","11",0.175767203250993
"I","2021","08","12",0.234153341381886
"IIA","2021","08","12",0.188956370164928
"IIB","2021","08","12",0.179982862435488
"III","2021","08","12",0.181720605227336
"IV","2021","08","12",0.183899115845536
